taxonomy_level,era,speech_type,source,target,shared_paragraphs,shared_speeches,jaccard,lift,source_marginal_rate,target_marginal_rate
level2,The present era,eulogy_or_commemoration,"Crime, Insurrection & Federal Law Enforcement","Prosperity, Jobs & the Middle Class",1,1,0.05,1.6020408163265307,0.044585987261146494,0.08917197452229299
level2,The present era,eulogy_or_commemoration,Elections & Voting Integrity,"Executive Power, Vetoes & the Courts",2,1,0.05714285714285714,1.9625,0.20382165605095542,0.03184713375796178
level2,The present era,eulogy_or_commemoration,Elections & Voting Integrity,"Partisan Combat, Press Conferences & Media Attacks",3,2,0.09375,4.90625,0.20382165605095542,0.01910828025477707
level2,The present era,eulogy_or_commemoration,Elections & Voting Integrity,"Providence, Faith & American Ideals",3,1,0.04411764705882353,0.3774038461538461,0.20382165605095542,0.2484076433121019
level2,The present era,eulogy_or_commemoration,Elections & Voting Integrity,"Taxes, Budget Deficits & Federal Spending",1,1,0.02857142857142857,1.2265625,0.20382165605095542,0.025477707006369428
level2,The present era,eulogy_or_commemoration,Elections & Voting Integrity,"World Order, Foreign Aid & Democracy Promotion",1,1,0.02857142857142857,1.2265625,0.20382165605095542,0.025477707006369428
level2,The present era,eulogy_or_commemoration,"Executive Departments, Postal & Administrative Housekeeping","Military Preparedness, Armed Forces & Veterans",1,1,0.125,19.625,0.006369426751592357,0.050955414012738856
level2,The present era,eulogy_or_commemoration,"Executive Power, Vetoes & the Courts","Health Care, Medicare & Social Security",1,1,0.1111111111111111,6.279999999999999,0.03184713375796178,0.03184713375796178
level2,The present era,eulogy_or_commemoration,"Executive Power, Vetoes & the Courts",Presidential Humility & Reflection on Office,1,1,0.08333333333333333,3.925,0.03184713375796178,0.050955414012738856
level2,The present era,eulogy_or_commemoration,"Executive Power, Vetoes & the Courts","Taxes, Budget Deficits & Federal Spending",1,1,0.125,7.85,0.03184713375796178,0.025477707006369428
level2,The present era,eulogy_or_commemoration,Great Depression Recovery,"Health Care, Medicare & Social Security",1,1,0.2,31.4,0.006369426751592357,0.03184713375796178
level2,The present era,eulogy_or_commemoration,Great Depression Recovery,"Taxes, Budget Deficits & Federal Spending",1,1,0.25,39.25,0.006369426751592357,0.025477707006369428
level2,The present era,eulogy_or_commemoration,"Health Care, Medicare & Social Security","Military Preparedness, Armed Forces & Veterans",1,1,0.08333333333333333,3.925,0.03184713375796178,0.050955414012738856
level2,The present era,eulogy_or_commemoration,"Health Care, Medicare & Social Security","Prosperity, Jobs & the Middle Class",1,1,0.05555555555555555,2.2428571428571433,0.03184713375796178,0.08917197452229299
level2,The present era,eulogy_or_commemoration,"Health Care, Medicare & Social Security","Taxes, Budget Deficits & Federal Spending",1,1,0.125,7.85,0.03184713375796178,0.025477707006369428
level2,The present era,eulogy_or_commemoration,Immigration & Border Security,"Treaties, Diplomacy & International Arbitration",1,1,0.5,78.5,0.012738853503184714,0.006369426751592357
level2,The present era,eulogy_or_commemoration,"Internal Improvements, Energy & Infrastructure","Military Preparedness, Armed Forces & Veterans",1,1,0.08333333333333333,3.925,0.03184713375796178,0.050955414012738856
level2,The present era,eulogy_or_commemoration,"Internal Improvements, Energy & Infrastructure","Prosperity, Jobs & the Middle Class",3,2,0.1875,6.728571428571429,0.03184713375796178,0.08917197452229299
level2,The present era,eulogy_or_commemoration,"Internal Improvements, Energy & Infrastructure",Space Exploration,1,1,0.16666666666666666,15.7,0.03184713375796178,0.012738853503184714
level2,The present era,eulogy_or_commemoration,"Iraq, Gulf Wars, the War on Terror & Interventions",Middle East & Israel,1,1,0.25,26.166666666666668,0.012738853503184714,0.01910828025477707
level2,The present era,eulogy_or_commemoration,"Iraq, Gulf Wars, the War on Terror & Interventions","Providence, Faith & American Ideals",1,1,0.025,2.0128205128205128,0.012738853503184714,0.2484076433121019
level2,The present era,eulogy_or_commemoration,"Labor, Wages & Working Conditions","Prosperity, Jobs & the Middle Class",1,1,0.06666666666666667,5.607142857142858,0.012738853503184714,0.08917197452229299
level2,The present era,eulogy_or_commemoration,"Labor, Wages & Working Conditions","Trusts, Corporations & Antitrust",1,1,0.16666666666666666,15.7,0.012738853503184714,0.03184713375796178
level2,The present era,eulogy_or_commemoration,"Military Preparedness, Armed Forces & Veterans","Prosperity, Jobs & the Middle Class",1,1,0.047619047619047616,1.4017857142857144,0.050955414012738856,0.08917197452229299
level2,The present era,eulogy_or_commemoration,"Military Preparedness, Armed Forces & Veterans","Providence, Faith & American Ideals",1,1,0.021739130434782608,0.5032051282051282,0.050955414012738856,0.2484076433121019
level2,The present era,eulogy_or_commemoration,"Military Preparedness, Armed Forces & Veterans",Space Exploration,1,1,0.1111111111111111,9.8125,0.050955414012738856,0.012738853503184714
level2,The present era,eulogy_or_commemoration,"Military Preparedness, Armed Forces & Veterans","Trusts, Corporations & Antitrust",1,1,0.08333333333333333,3.925,0.050955414012738856,0.03184713375796178
level2,The present era,eulogy_or_commemoration,"Personal Narrative, Storytelling & Boasting","Prosperity, Jobs & the Middle Class",1,1,0.05,1.6020408163265307,0.044585987261146494,0.08917197452229299
level2,The present era,eulogy_or_commemoration,"Personal Narrative, Storytelling & Boasting","Providence, Faith & American Ideals",3,2,0.06976744186046512,1.7252747252747251,0.044585987261146494,0.2484076433121019
level2,The present era,eulogy_or_commemoration,Presidential Humility & Reflection on Office,"Prosperity, Jobs & the Middle Class",2,1,0.1,2.803571428571429,0.050955414012738856,0.08917197452229299
level2,The present era,eulogy_or_commemoration,Presidential Humility & Reflection on Office,"Providence, Faith & American Ideals",3,1,0.06818181818181818,1.5096153846153844,0.050955414012738856,0.2484076433121019
level2,The present era,eulogy_or_commemoration,"Prosperity, Jobs & the Middle Class","Providence, Faith & American Ideals",2,1,0.0392156862745098,0.5750915750915752,0.08917197452229299,0.2484076433121019
level2,The present era,eulogy_or_commemoration,"Prosperity, Jobs & the Middle Class","Trusts, Corporations & Antitrust",1,1,0.05555555555555555,2.2428571428571433,0.08917197452229299,0.03184713375796178
level2,The present era,eulogy_or_commemoration,"Prosperity, Jobs & the Middle Class","Welfare, Poverty & Economic Opportunity",2,1,0.08,1.7252747252747256,0.08917197452229299,0.08280254777070063
level2,The present era,eulogy_or_commemoration,"Providence, Faith & American Ideals",Public Lands & Homestead Settlement,1,1,0.02564102564102564,4.0256410256410255,0.2484076433121019,0.006369426751592357
level2,The present era,eulogy_or_commemoration,"Providence, Faith & American Ideals","Slavery, Emancipation & Sectionalism",1,1,0.02564102564102564,4.0256410256410255,0.2484076433121019,0.006369426751592357
level2,The present era,eulogy_or_commemoration,"Providence, Faith & American Ideals",Space Exploration,1,1,0.025,2.0128205128205128,0.2484076433121019,0.012738853503184714
level2,The present era,eulogy_or_commemoration,"Providence, Faith & American Ideals","Welfare, Poverty & Economic Opportunity",1,1,0.0196078431372549,0.3096646942800789,0.2484076433121019,0.08280254777070063
level2,The present era,eulogy_or_commemoration,"Providence, Faith & American Ideals","World Order, Foreign Aid & Democracy Promotion",1,1,0.023809523809523808,1.0064102564102564,0.2484076433121019,0.025477707006369428
level2,The present era,eulogy_or_commemoration,Public Lands & Homestead Settlement,Space Exploration,1,1,0.5,78.5,0.006369426751592357,0.012738853503184714
level2,The present era,eulogy_or_commemoration,"Tariffs, Reciprocity & Navigation Laws","Taxes, Budget Deficits & Federal Spending",1,1,0.2,19.625,0.012738853503184714,0.025477707006369428
level2,The present era,inaugural_address,"Civil Rights, Voting Rights & Discrimination","Commemoration, Eulogy & National Mourning",2,2,0.125,2.5,0.13333333333333333,0.06666666666666667
level2,The present era,inaugural_address,"Civil Rights, Voting Rights & Discrimination",Conservation & the Environment,2,1,0.14285714285714285,3.75,0.13333333333333333,0.044444444444444446
level2,The present era,inaugural_address,"Civil Rights, Voting Rights & Discrimination",Constitutional Union & Federalism,1,1,0.058823529411764705,1.25,0.13333333333333333,0.06666666666666667
level2,The present era,inaugural_address,"Civil Rights, Voting Rights & Discrimination","Crime, Insurrection & Federal Law Enforcement",3,2,0.1875,3.2142857142857144,0.13333333333333333,0.07777777777777778
level2,The present era,inaugural_address,"Civil Rights, Voting Rights & Discrimination","Health Care, Medicare & Social Security",2,2,0.16666666666666666,7.5,0.13333333333333333,0.022222222222222223
level2,The present era,inaugural_address,"Civil Rights, Voting Rights & Discrimination","Military Preparedness, Armed Forces & Veterans",1,1,0.0625,1.5000000000000002,0.13333333333333333,0.05555555555555555
level2,The present era,inaugural_address,"Civil Rights, Voting Rights & Discrimination","Prosperity, Jobs & the Middle Class",1,1,0.05555555555555555,1.0714285714285714,0.13333333333333333,0.07777777777777778
level2,The present era,inaugural_address,"Civil Rights, Voting Rights & Discrimination","Providence, Faith & American Ideals",1,1,0.021739130434782608,0.2142857142857143,0.13333333333333333,0.3888888888888889
level2,The present era,inaugural_address,"Civil Rights, Voting Rights & Discrimination","World Order, Foreign Aid & Democracy Promotion",1,1,0.0625,1.5000000000000002,0.13333333333333333,0.05555555555555555
level2,The present era,inaugural_address,Cold War & Great-Power Rivalry,Monroe Doctrine & Latin American Policy,1,1,0.3333333333333333,22.5,0.022222222222222223,0.022222222222222223
level2,The present era,inaugural_address,Cold War & Great-Power Rivalry,"Providence, Faith & American Ideals",1,1,0.027777777777777776,1.2857142857142856,0.022222222222222223,0.3888888888888889
level2,The present era,inaugural_address,Cold War & Great-Power Rivalry,World War II Military Operations,1,1,0.5,45.0,0.022222222222222223,0.011111111111111112
level2,The present era,inaugural_address,"Commemoration, Eulogy & National Mourning",Presidential Humility & Reflection on Office,1,1,0.07692307692307693,1.875,0.06666666666666667,0.08888888888888889
level2,The present era,inaugural_address,"Commemoration, Eulogy & National Mourning","Slavery, Emancipation & Sectionalism",1,1,0.14285714285714285,7.5,0.06666666666666667,0.022222222222222223
level2,The present era,inaugural_address,"Commemoration, Eulogy & National Mourning","Tariffs, Reciprocity & Navigation Laws",1,1,0.08333333333333333,2.142857142857143,0.06666666666666667,0.07777777777777778
level2,The present era,inaugural_address,Conservation & the Environment,"Crime, Insurrection & Federal Law Enforcement",1,1,0.1,3.2142857142857144,0.044444444444444446,0.07777777777777778
level2,The present era,inaugural_address,Conservation & the Environment,"Internal Improvements, Energy & Infrastructure",2,1,0.25,7.5,0.044444444444444446,0.06666666666666667
level2,The present era,inaugural_address,Conservation & the Environment,"World Order, Foreign Aid & Democracy Promotion",1,1,0.125,4.5,0.044444444444444446,0.05555555555555555
level2,The present era,inaugural_address,Constitutional Union & Federalism,Elections & Voting Integrity,1,1,0.14285714285714285,7.5,0.06666666666666667,0.022222222222222223
level2,The present era,inaugural_address,Constitutional Union & Federalism,Presidential Humility & Reflection on Office,1,1,0.07692307692307693,1.875,0.06666666666666667,0.08888888888888889
level2,The present era,inaugural_address,Constitutional Union & Federalism,"Providence, Faith & American Ideals",1,1,0.025,0.4285714285714286,0.06666666666666667,0.3888888888888889
level2,The present era,inaugural_address,"Crime, Insurrection & Federal Law Enforcement","Executive Power, Vetoes & the Courts",1,1,0.125,6.428571428571429,0.07777777777777778,0.022222222222222223
level2,The present era,inaugural_address,"Crime, Insurrection & Federal Law Enforcement",Immigration & Border Security,2,1,0.2222222222222222,6.428571428571429,0.07777777777777778,0.044444444444444446
level2,The present era,inaugural_address,"Crime, Insurrection & Federal Law Enforcement","Prosperity, Jobs & the Middle Class",1,1,0.07692307692307693,1.836734693877551,0.07777777777777778,0.07777777777777778
level2,The present era,inaugural_address,"Crime, Insurrection & Federal Law Enforcement","Welfare, Poverty & Economic Opportunity",1,1,0.125,6.428571428571429,0.07777777777777778,0.022222222222222223
level2,The present era,inaugural_address,"Executive Departments, Postal & Administrative Housekeeping","Tariffs, Reciprocity & Navigation Laws",1,1,0.14285714285714285,12.857142857142858,0.011111111111111112,0.07777777777777778
level2,The present era,inaugural_address,"Executive Power, Vetoes & the Courts","Partisan Combat, Press Conferences & Media Attacks",1,1,0.125,6.428571428571429,0.022222222222222223,0.07777777777777778
level2,The present era,inaugural_address,Great Depression Recovery,"Providence, Faith & American Ideals",1,1,0.02857142857142857,2.571428571428571,0.011111111111111112,0.3888888888888889
level2,The present era,inaugural_address,"Health Care, Medicare & Social Security","Prosperity, Jobs & the Middle Class",1,1,0.125,6.428571428571429,0.022222222222222223,0.07777777777777778
level2,The present era,inaugural_address,Immigration & Border Security,"Tariffs, Reciprocity & Navigation Laws",1,1,0.1,3.2142857142857144,0.044444444444444446,0.07777777777777778
