candidate_id,edge_id,source_president_profile_id,source_president_name,target_president_profile_id,target_president_name,doc_name,para_idx,speech_date,story_era_id,story_era_label,speech_title,source_url,raw_mention,function,stance,evidence_span,rationale,quotation_status,target_status,rubric_version,evidence_status,annotation_speaker,source_document_owner_profile_id,source_document_owner,cross_owner
df4d8e8b6abb7a6d0f4fea87,invocation_edge_dfe37cc24669ad64ababb5272e76828c81d97a112ce39cb89e18fe67372ffede,gerald-ford,Gerald Ford,richard-m-nixon,Richard M. Nixon,/the-presidency/presidential-speeches/september-23-1976-debate-president-gerald-ford-domestic-issues,34,1976-09-23,cold-war,Mature Cold War,"September 23, 1976: Debate with President Gerald Ford (Domestic Issues)",https://millercenter.org/the-presidency/presidential-speeches/september-23-1976-debate-president-gerald-ford-domestic-issues,Mr. Nixon,other/unclear,neutral,"So, when you look at the penalty that he paid, and when you analyze the requirements that I had to spend all of my time working on the economy, which was in trouble, that I inherited, working on our problems in Southeast Asia, which were still plaguing us, it seemed to me that Mr.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Jimmy Carter,jimmy-carter,Jimmy Carter,true
dfa3e64ba2c1f494fd59b85f,invocation_edge_e003e14f989b13635783cab2d373053726d497071f0a39bc9ccccde5382a7b01,william-mckinley,William McKinley,martin-van-buren,Martin Van Buren,/the-presidency/presidential-speeches/april-11-1898-message-regarding-cuban-civil-war,23,1898-04-11,gilded-age,Administrative-industrial order,"April 11, 1898: Message Regarding Cuban Civil War",https://millercenter.org/the-presidency/presidential-speeches/april-11-1898-message-regarding-cuban-civil-war,Buren,other/unclear,neutral,""" It was so recognized by President Van Buren, who commissioned a charge d'affaires March 7, 1837, after Mexico had abandoned an attempt to reconquer the Texan territory, and when there was at the time no bona fide contest going on between the insurgent province and its former Sovereign.",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,William McKinley,william-mckinley,William McKinley,false
4407830f9a6c7b3d43c82487,invocation_edge_e2a70ee02471d317366dd5c89dbccf6f9f4ea56439e4f3575f558e5639be32b8,richard-m-nixon,Richard M. Nixon,woodrow-wilson,Woodrow Wilson,/the-presidency/presidential-speeches/november-3-1969-address-nation-war-vietnam,33,1969-11-03,cold-war,Mature Cold War,"November 3, 1969: Address to the Nation on the War in Vietnam",https://millercenter.org/the-presidency/presidential-speeches/november-3-1969-address-nation-war-vietnam,Woodrow Wilson,other/unclear,neutral,"Fifty years ago, in this room and at this very desk, President Woodrow Wilson spoke words which caught the imagination of a war-weary world.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Richard M. Nixon,richard-m-nixon,Richard M. Nixon,false
5b0a485f166aaf7810563c9c,invocation_edge_e2a70ee02471d317366dd5c89dbccf6f9f4ea56439e4f3575f558e5639be32b8,richard-m-nixon,Richard M. Nixon,woodrow-wilson,Woodrow Wilson,/the-presidency/presidential-speeches/november-3-1969-address-nation-war-vietnam,33,1969-11-03,cold-war,Mature Cold War,"November 3, 1969: Address to the Nation on the War in Vietnam",https://millercenter.org/the-presidency/presidential-speeches/november-3-1969-address-nation-war-vietnam,Woodrow Wilson,policy inheritance,positive,But I do say this: I have initiated a plan which will end this war in a way that will bring us closer to that great goal to which Woodrow Wilson and every American President in our history has been dedicated - the goal of a just and lasting peace.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Richard M. Nixon,richard-m-nixon,Richard M. Nixon,false
df1bd278057f927862648682,invocation_edge_e2a70ee02471d317366dd5c89dbccf6f9f4ea56439e4f3575f558e5639be32b8,richard-m-nixon,Richard M. Nixon,woodrow-wilson,Woodrow Wilson,/the-presidency/presidential-speeches/november-3-1969-address-nation-war-vietnam,33,1969-11-03,cold-war,Mature Cold War,"November 3, 1969: Address to the Nation on the War in Vietnam",https://millercenter.org/the-presidency/presidential-speeches/november-3-1969-address-nation-war-vietnam,Woodrow Wilson,ceremonial/biographical,positive,""" His dream for peace after World War I was shattered on the hard realities of great power politics and Woodrow Wilson died a broken man.",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Richard M. Nixon,richard-m-nixon,Richard M. Nixon,false
c2a9c57c8e20ee950e3395e8,invocation_edge_e2a70ee02471d317366dd5c89dbccf6f9f4ea56439e4f3575f558e5639be32b8,richard-m-nixon,Richard M. Nixon,woodrow-wilson,Woodrow Wilson,/the-presidency/presidential-speeches/april-30-1970-address-nation-situation-southeast-asia,24,1970-04-30,cold-war,Mature Cold War,"April 30, 1970: Address to the Nation on the Situation in Southeast Asia",https://millercenter.org/the-presidency/presidential-speeches/april-30-1970-address-nation-situation-southeast-asia,Woodrow Wilson,other/unclear,positive,"In this room, Woodrow Wilson made the great decisions which led to victory in World War I.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Richard M. Nixon,richard-m-nixon,Richard M. Nixon,false
fcb97a19ce2d17b9219cb3b2,invocation_edge_e430f45f4208f5859bb73e177169a820bc596deae03797a2bb04bcc32da4046d,herbert-hoover,Herbert Hoover,william-mckinley,William McKinley,/the-presidency/presidential-speeches/october-22-1928-principles-and-ideals-united-states-government,35,1928-10-22,progressives-depression,"Reform, world war & collapse","October 22, 1928: Principles and Ideals of the United States Government",https://millercenter.org/the-presidency/presidential-speeches/october-22-1928-principles-and-ideals-united-states-government,McKinley,other/unclear,neutral,"Jackson, Lincoln, Cleveland, McKinley, Roosevelt, Wilson, and Coolidge have stood unalterably for these principles.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Herbert Hoover,herbert-hoover,Herbert Hoover,false
1b561fcc89674737ceedde49,invocation_edge_e430f45f4208f5859bb73e177169a820bc596deae03797a2bb04bcc32da4046d,herbert-hoover,Herbert Hoover,william-mckinley,William McKinley,/the-presidency/presidential-speeches/september-18-1929-message-regarding-international-peace,1,1929-09-18,progressives-depression,"Reform, world war & collapse","September 18, 1929: Message Regarding International Peace",https://millercenter.org/the-presidency/presidential-speeches/september-18-1929-message-regarding-international-peace,McKinley,other/unclear,neutral,"It is here where the Adamses, father and son, Jefferson, Monroe, Jackson, Grant, McKinley, Roosevelt, and a score of other devoted men worked.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Herbert Hoover,herbert-hoover,Herbert Hoover,false
a2a7db659fcf97bbd114318c,invocation_edge_e4c3e3cb8c902a4a676350c1bb1d8ba64fdc98f133943a83ea1985306fcb1a48,gerald-ford,Gerald Ford,william-taft,William Taft,/the-presidency/presidential-speeches/august-19-1976-republican-national-convention,15,1976-08-19,cold-war,Mature Cold War,"August 19, 1976: Republican National Convention",https://millercenter.org/the-presidency/presidential-speeches/august-19-1976-republican-national-convention,Taft,other/unclear,neutral,Taft.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Gerald Ford,gerald-ford,Gerald Ford,false
73358ee76d699335a100caf8,invocation_edge_e601bca7938129cf5d0dca327c141dd000de6cfe050dd1531735c1a226dc0fe3,william-harrison,William Harrison,thomas-jefferson,Thomas Jefferson,/the-presidency/presidential-speeches/march-4-1841-inaugural-address,11,1841-03-04,expansion,The continental republic,"March 4, 1841: Inaugural Address",https://millercenter.org/the-presidency/presidential-speeches/march-4-1841-inaugural-address,Mr. Jefferson,other/unclear,neutral,The sagacious mind of Mr.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,William Harrison,william-harrison,William Harrison,false
9c0bf2a0e194f61263b6da32,invocation_edge_e601bca7938129cf5d0dca327c141dd000de6cfe050dd1531735c1a226dc0fe3,william-harrison,William Harrison,thomas-jefferson,Thomas Jefferson,/the-presidency/presidential-speeches/march-4-1841-inaugural-address,24,1841-03-04,expansion,The continental republic,"March 4, 1841: Inaugural Address",https://millercenter.org/the-presidency/presidential-speeches/march-4-1841-inaugural-address,Mr. Jefferson,other/unclear,neutral,"Of trifling importance at first, it had early in Mr.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,William Harrison,william-harrison,William Harrison,false
1c298c42ce01e180076a96c0,invocation_edge_e601bca7938129cf5d0dca327c141dd000de6cfe050dd1531735c1a226dc0fe3,william-harrison,William Harrison,thomas-jefferson,Thomas Jefferson,/the-presidency/presidential-speeches/march-4-1841-inaugural-address,28,1841-03-04,expansion,The continental republic,"March 4, 1841: Inaugural Address",https://millercenter.org/the-presidency/presidential-speeches/march-4-1841-inaugural-address,Mr. Jefferson,other/unclear,neutral,The influence of the Executive in controlling the freedom of the elective franchise through the medium of the public officers can be effectually checked by renewing the prohibition published by Mr.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,William Harrison,william-harrison,William Harrison,false
58506dc073024d370c180252,invocation_edge_e601bca7938129cf5d0dca327c141dd000de6cfe050dd1531735c1a226dc0fe3,william-harrison,William Harrison,thomas-jefferson,Thomas Jefferson,/the-presidency/presidential-speeches/march-4-1841-inaugural-address,55,1841-03-04,expansion,The continental republic,"March 4, 1841: Inaugural Address",https://millercenter.org/the-presidency/presidential-speeches/march-4-1841-inaugural-address,Mr. Jefferson,other/unclear,neutral,"I wish for the support of no member of that body to any measure of mine that does not satisfy his judgment and his sense of duty to those from whom he holds his appointment, nor any confidence in advance from the people but that asked for by Mr.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,William Harrison,william-harrison,William Harrison,false
d7f58e6739c1eec0e6938e42,invocation_edge_e7dbfd2f176040dc4b773f77587cb7ab34c64ec2e5955d291f3ced4966d74874,ulysses-s-grant,Ulysses S. Grant,james-madison,James Madison,/the-presidency/presidential-speeches/may-4-1876-message-presidential-powers-and-obligations,11,1876-05-04,gilded-age,Administrative-industrial order,"May 4, 1876: Message on Presidential Powers and Obligations",https://millercenter.org/the-presidency/presidential-speeches/may-4-1876-message-presidential-powers-and-obligations,President Madison,other/unclear,neutral,President Madison was absent from the seat of Government during his two Presidential terms six hundred and thirty-seven days.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Ulysses S. Grant,ulysses-s-grant,Ulysses S. Grant,false
4cc74e00027277860f4ef071,invocation_edge_e8207e69092d4136463084851fca766ccf357b79b2f45fc81a46fbe21fea08cb,joe-biden,Joe Biden,george-washington,George Washington,january-20-2021-inaugural-address,3,2021-01-20,present,Platform-era intensification,"January 20, 2021: Inaugural Address",https://millercenter.org/the-presidency/presidential-speeches/january-20-2021-inaugural-address,George Washington,other/unclear,neutral,I have just taken the sacred oath each of these patriots took - an oath first sworn by George Washington.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Joe Biden,joe-biden,Joe Biden,false
3d488d3330463f87325d6675,invocation_edge_e8207e69092d4136463084851fca766ccf357b79b2f45fc81a46fbe21fea08cb,joe-biden,Joe Biden,george-washington,George Washington,/the-presidency/presidential-speeches/january-5-2024-speech-third-anniversary-january-6th-attack,1,2024-01-05,present,Platform-era intensification,"January 5, 2024: Speech on the Third Anniversary of the January 6th Attack",https://millercenter.org/the-presidency/presidential-speeches/january-5-2024-speech-third-anniversary-january-6th-attack,George Washington,other/unclear,neutral,General George Washington knew he faced the most daunting of tasks: to fight and win a war against the most powerful empire that existed in the world at the time.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Joe Biden,joe-biden,Joe Biden,false
861613edb3bf5ecf53760a46,invocation_edge_e8207e69092d4136463084851fca766ccf357b79b2f45fc81a46fbe21fea08cb,joe-biden,Joe Biden,george-washington,George Washington,/the-presidency/presidential-speeches/january-5-2024-speech-third-anniversary-january-6th-attack,3,2024-01-05,present,Platform-era intensification,"January 5, 2024: Speech on the Third Anniversary of the January 6th Attack",https://millercenter.org/the-presidency/presidential-speeches/january-5-2024-speech-third-anniversary-january-6th-attack,George Washington,other/unclear,neutral,"Their mission, George Washington declared, was nothing less than ""a sacred",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Joe Biden,joe-biden,Joe Biden,false
