candidate_id,speaker,target,doc_name,para_idx,speech_date,era,raw_mention,function,stance,evidence_span,rationale,quotation_status,target_status,evidence_status
38686ca6a898fe44506f9578,Ronald Reagan,George W. Bush,/the-presidency/presidential-speeches/october-7-1984-debate-walter-mondale-domestic-issues,91,1984-10-07 17:00:00,The Cold War,President Bush,policy inheritance,neutral,"Well, the other day, Vice President Bush disclosed his tax returns to the American people.",Fixed-rubric classification from the supplied sentence context.,narration,not_yet_president,AI-classified; not human-validated
6e3edbc1eb2ba88d73251cf5,Ronald Reagan,George W. Bush,/the-presidency/presidential-speeches/october-7-1984-debate-walter-mondale-domestic-issues,101,1984-10-07 17:00:00,The Cold War,Mr. Bush,other/unclear,neutral,With regard to assailing Mr.,Fixed-rubric classification from the supplied sentence context.,narration,not_yet_president,AI-classified; not human-validated
4a6ce7ecf9f01e290fd87756,Ronald Reagan,Jimmy Carter,/the-presidency/presidential-speeches/october-7-1984-debate-walter-mondale-domestic-issues,103,1984-10-07 17:00:00,The Cold War,President Carter,policy inheritance,neutral,"You said it when President Carter said that you were going to cut Medicare, and you said, ""Oh, no, there you go again, Mr.",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,AI-classified; not human-validated
ed38e7efa0aa6546d28d988d,Ronald Reagan,George W. Bush,/the-presidency/presidential-speeches/october-7-1984-debate-walter-mondale-domestic-issues,150,1984-10-07 17:00:00,The Cold War,President Bush,other/unclear,positive,"America is a fair society, and it is not right that Vice President Bush pays less in taxes than the janitor who helps him.",Fixed-rubric classification from the supplied sentence context.,narration,not_yet_president,AI-classified; not human-validated
8a6fb5a40068a1e3340794a8,Ronald Reagan,John F. Kennedy,/the-presidency/presidential-speeches/october-7-1984-debate-walter-mondale-domestic-issues,152,1984-10-07 17:00:00,The Cold War,President Kennedy,other/unclear,positive,"President Kennedy once said in response to similar arguments, ""We are great, but we can be",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,AI-classified; not human-validated
f0ec465b50d90fa8182bdb27,Ronald Reagan,George H. W. Bush,/the-presidency/presidential-speeches/october-7-1984-debate-walter-mondale-domestic-issues,153,1984-10-07 17:00:00,The Cold War,George Bush,other/unclear,neutral,"eastern daylight time, the Vice President, George Bush, will debate Congresswoman Geraldine Ferraro in Philadelphia.",Fixed-rubric classification from the supplied sentence context.,narration,not_yet_president,AI-classified; not human-validated
32adbf99a9f1338bca66be7f,Gerald Ford,Franklin D. Roosevelt,/the-presidency/presidential-speeches/october-8-1974-whip-inflation-now-speech,0,1974-10-08 17:00:00,The Cold War,Franklin D. Roosevelt,other/unclear,neutral,"President, distinguished guests, my very dear friends: In his first inaugural address, President Franklin D.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
50a71332706a8ab0b3097e2e,Gerald Ford,Franklin D. Roosevelt,/the-presidency/presidential-speeches/october-8-1974-whip-inflation-now-speech,1,1974-10-08 17:00:00,The Cold War,FDR,institutional precedent,neutral,The 73d Congress responded to FDR's appeal in five days.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
3ff0dbe12762e9b14736b0fe,Lyndon B. Johnson,Harry S. Truman,/the-presidency/presidential-speeches/october-9-1964-speech-jung-hotel-new-orleans,13,1964-10-09 17:00:00,The Cold War,Truman,policy inheritance,neutral,In the Truman doctrine and the Marshall plan of 1948 we made ourcommitment against the spread of communism and for the strength of freedomthroughout the world.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
9ac45e01ab3e1a7176bd8ed3,Lyndon B. Johnson,Harry S. Truman,/the-presidency/presidential-speeches/october-9-1964-speech-jung-hotel-new-orleans,45,1964-10-09 17:00:00,The Cold War,Truman,other/unclear,neutral,"I told you about the support that Vandenberg gave Truman inGreece and Turkey, about the support that I gave Eisenhower, Republican andDemocrat, about the support that President Kennedy received in the Cubanmissile crisis.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
fbee4587e7101b6ea5a3ef73,Lyndon B. Johnson,Dwight D. Eisenhower,/the-presidency/presidential-speeches/october-9-1964-speech-jung-hotel-new-orleans,45,1964-10-09 17:00:00,The Cold War,Eisenhower,other/unclear,neutral,"I told you about the support that Vandenberg gave Truman inGreece and Turkey, about the support that I gave Eisenhower, Republican andDemocrat, about the support that President Kennedy received in the Cubanmissile crisis.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
a1b54a6336d6ba7f06fcba6f,Lyndon B. Johnson,John F. Kennedy,/the-presidency/presidential-speeches/october-9-1964-speech-jung-hotel-new-orleans,45,1964-10-09 17:00:00,The Cold War,President Kennedy,other/unclear,neutral,"I told you about the support that Vandenberg gave Truman inGreece and Turkey, about the support that I gave Eisenhower, Republican andDemocrat, about the support that President Kennedy received in the Cubanmissile crisis.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
3665c1629a7a0e014bc4d9a1,James Madison,James Monroe,/the-presidency/presidential-speeches/september-1-1814-proclamation-upon-british-depredations,5,1814-09-01 17:59:58,The founding,JAMES MONROE,other/unclear,neutral,"By the President: JAMES MONROE, Secretary of State.",Fixed-rubric classification from the supplied sentence context.,narration,not_yet_president,AI-classified; not human-validated
41b9494344c5a58e04414fa0,Harry S. Truman,Franklin D. Roosevelt,/the-presidency/presidential-speeches/september-1-1945-announcing-surrender-japan,4,1945-09-01 19:00:00,War & New Deal,Franklin D. Roosevelt,other/unclear,neutral,"We think of our departed gallant leader, Franklin D.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
5956866f385842d0b294f2b8,Joe Biden,Donald Trump,/the-presidency/presidential-speeches/september-1-2022-remarks-continued-battle-soul-nation,2,2022-09-02 00:00:00,The present era,Donald Trump,other/unclear,neutral,Donald Trump and the MAGA Republicans represent an extremism that threatens the very foundations of our republic.,Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
d6e17a335c1e16d38ef55af8,Joe Biden,Donald Trump,/the-presidency/presidential-speeches/september-1-2022-remarks-continued-battle-soul-nation,3,2022-09-02 00:00:00,The present era,Donald Trump,contemporary rivalry,neutral,"But there is no question that the Republican Party today is dominated, driven, and intimidated by Donald Trump and the MAGA Republicans, and that is a threat to this country.",Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
683dd15973f64b46edbb0dd9,Joe Biden,Donald Trump,/the-presidency/presidential-speeches/september-1-2022-remarks-continued-battle-soul-nation,5,2022-09-02 00:00:00,The present era,Trump,historical comparison,neutral,"That's why respected conservatives, like Federal Circuit Court Judge Michael Luttig, has called Trump and the extreme MAGA Republicans, quote, a ""clear and present danger"" to our democracy.",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,serving_or_contemporary,AI-classified; not human-validated
5f7ae1fc07f1a23b14cb771e,Joe Biden,Dwight D. Eisenhower,/the-presidency/presidential-speeches/september-1-2022-remarks-continued-battle-soul-nation,14,2022-09-02 00:00:00,The present era,Dwight D. Eisenhower,other/unclear,neutral,"I believed we could build a better America, so we passed the biggest infrastructure investment since President Dwight D.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
b8cff57f89c58b415abf98cd,Joe Biden,Bill Clinton,/the-presidency/presidential-speeches/september-1-2022-remarks-continued-battle-soul-nation,15,2022-09-02 00:00:00,The present era,President Clinton,policy inheritance,neutral,"I believed we could make America safer, so we passed the most significant gun safety law since President Clinton.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
fb249a08d97607fe470db677,Joe Biden,Barack Obama,/the-presidency/presidential-speeches/september-1-2022-remarks-continued-battle-soul-nation,15,2022-09-02 00:00:00,The present era,President Obama,policy inheritance,neutral,"I believed we could go from being the highest cost of prescriptions in the world to making prescription drugs and healthcare more affordable, so we passed the most significant healthcare reforms since President Obama signed the Affordable Care Act.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
23dcff44b0fc68edeee34543,Barack Obama,Franklin D. Roosevelt,/the-presidency/presidential-speeches/september-10-2013-address-nation-syria,20,2013-09-10 06:00:00,Post-Cold War,Franklin Roosevelt,other/unclear,neutral,"Franklin Roosevelt once said, ""Our national determination to keep free of foreign wars and foreign entanglements cannot prevent us from feeling deep concern when ideals and principles that we have cherished are",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,AI-classified; not human-validated
33c6b1c803ac91c3fe614825,Franklin D. Roosevelt,John Adams,/the-presidency/presidential-speeches/september-11-1941-fireside-chat-18-greer-incident,19,1941-09-11 18:00:00,War & New Deal,John Adams,other/unclear,neutral,"The second President of the United States, John Adams, ordered the United States Navy to clean out European privateers and European ships of war which were infesting the Caribbean and South American waters, destroying American commerce.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
e4b1b4bc46819becc844eaf7,Franklin D. Roosevelt,Thomas Jefferson,/the-presidency/presidential-speeches/september-11-1941-fireside-chat-18-greer-incident,20,1941-09-11 18:00:00,War & New Deal,Thomas Jefferson,other/unclear,neutral,"The third President of the United States, Thomas Jefferson, ordered the United States Navy to end the attacks being made upon American and other ships by the corsairs of the nations of North Africa.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
b6a6d18daacbd15dc274168b,John F. Kennedy,Thomas Jefferson,/the-presidency/presidential-speeches/september-12-1960-address-greater-houston-ministerial,3,1960-09-12 17:00:00,The Cold War,Jefferson,legacy/inheritance,neutral,"It was Virginia's harassment of Baptist preachers, for example, that helped lead to Jefferson's statute of religious freedom.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
f28b6e459e05db035a06b796,Bill Clinton,Jimmy Carter,/the-presidency/presidential-speeches/september-13-1993-remarks-signing-israeli-palestinian,0,1993-09-13 18:00:00,Post-Cold War,President Carter,other/unclear,neutral,"Abbas, President Carter, President Bush, distinguished guests.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
